,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
33,001862,东方红收益增强债券A,DFHSYZQZQA,7.9766,0.06,1,2017-04-05,1.014,1.034,2018-03-30,1.034,1.114,2015-11-02,1,0.08%,1,0.08%,1,0.80%
34,002459,华夏鼎利债券发起式A,HXDLZQFQSA,7.9463,0.07,7,2017-04-05,1.01,1.01,2018-03-30,1.018,1.088,2016-11-18,1,0.08%,1,0.08%,1,0.80%
35,070020,嘉实稳固收益债券C,JSWGSYZQC,7.9219,0.0417,1,2017-04-05,1.042,1.337,2018-03-30,1.083,1.42,2010-09-01,1,0.00%,,0.00%,0,0.00%
36,002652,东方红汇利债券C,DFHHLZQC,7.8175,0.03,3,2017-04-05,1.0036,1.0136,2018-03-30,1.0511,1.0911,2016-06-13,1,0.00%,,,,
37,002460,华夏鼎利债券发起式C,HXDLZQFQSC,7.7415,0.07,7,2017-04-05,1.01,1.01,2018-03-30,1.016,1.086,2016-11-18,1,0.00%,,,,
38,001863,东方红收益增强债券C,DFHSYZQZQC,7.7213,0.06,1,2017-04-05,1.008,1.028,2018-03-30,1.025,1.105,2015-11-02,1,0.00%,,,,
39,202101,南方宝元债券A,NFBYZQA,7.5592,0.02,1,2017-04-05,1.9062,3.2862,2018-03-30,2.0303,3.4303,2002-09-20,1,0.08%,1,0.08%,1,0.80%
40,002702,东方红汇阳债券C,DFHHYZQC,7.5284,0.03,3,2017-04-05,1.0128,1.0228,2018-03-30,1.0582,1.0982,2016-05-26,1,0.00%,,,,
41,519977,长信可转债债券A,CXKZZZQA,7.5086,,0,2017-04-05,1.1933,2.1533,2018-03-30,1.2829,2.2429,2012-03-30,1,0.08%,1,0.08%,1,0.80%
42,003275,国联安添利增长债A,GLATLZZZA,7.4398,,0,2017-04-05,1.0054,1.0054,2018-03-30,1.0802,1.0802,2016-09-29,1,0.07%,1,0.07%,1,0.70%
43,002274,中邮纯债聚利债券A,ZYCZJLZQA,7.4223,,0,2017-04-05,0.997,1.014,2018-03-30,1.071,1.088,2016-02-03,1,0.08%,1,0.08%,1,0.80%
44,002749,嘉实稳盛债券,JSWSZQ,7.2523,,0,2017-04-05,0.979,0.979,2018-03-30,1.05,1.05,2016-06-03,,0.80%,,,,
45,000118,广发聚鑫债券A,GFJXZQA,7.1006,,0,2017-04-05,1.183,1.627,2018-03-30,1.267,1.711,2013-06-05,1,0.08%,1,0.08%,1,0.80%
46,000973,新华增盈回报债券,XHZYHBZQ,7.0361,,0,2017-04-05,1.137,1.137,2018-03-30,1.217,1.217,2015-01-16,1,0.08%,1,0.08%,1,0.80%
47,519976,长信可转债债券C,CXKZZZQC,7.0304,,0,2017-04-05,1.1749,2.0819,2018-03-30,1.2575,2.1645,2012-03-30,1,0.00%,,,,
48,003255,前海开源鼎裕债券C,QHKYDYZQC,6.9878,,0,2017-04-05,1.0089,1.0089,2018-03-30,1.0794,1.0794,2016-09-23,1,0.00%,,,,
49,110027,易方达安心回报债券A,YFDAXHBZQA,6.9819,0.071,1,2017-04-05,1.529,2.344,2018-03-30,1.566,2.452,2011-06-21,1,0.08%,1,0.08%,1,0.80%
50,003276,国联安添利增长债C,GLATLZZZC,6.9591,,0,2017-04-05,1.003,1.003,2018-03-30,1.0728,1.0728,2016-09-29,1,0.00%,,,,
51,000338,鹏华双债保利债券,PHSZBLZQ,6.9282,,0,2017-04-05,1.0147,1.198,2018-03-30,1.085,1.2683,2013-09-18,1,0.08%,1,0.08%,1,0.80%
52,000297,鹏华可转债债券A,PHKZZZQA,6.8210,,0,2017-04-05,0.821,0.821,2018-03-30,0.877,0.877,2015-02-03,1,0.08%,1,0.08%,1,0.80%
53,002636,广发集裕债券A,GFJYZQA,6.7055,,0,2017-04-05,1.029,1.029,2018-03-30,1.098,1.098,2016-05-11,1,0.08%,1,0.08%,1,0.80%
54,000119,广发聚鑫债券C,GFJXZQC,6.7005,,0,2017-04-05,1.179,1.616,2018-03-30,1.258,1.695,2013-06-05,1,0.00%,,0.00%,0,0.00%
55,675091,西部利得祥逸债券A,XBLDXYZQA,6.5822,,0,2017-04-05,1.0027,1.0027,2018-03-30,1.0687,1.0687,2017-03-10,1,0.06%,1,0.06%,1,0.60%
56,002637,广发集裕债券C,GFJYZQC,6.5366,,0,2017-04-05,1.025,1.025,2018-03-30,1.092,1.092,2016-05-11,1,0.00%,,,,
57,110028,易方达安心回报债券B,YFDAXHBZQB,6.5361,0.059,1,2017-04-05,1.514,2.309,2018-03-30,1.555,2.409,2011-06-21,1,0.00%,,0.00%,0,0.00%
58,002301,兴业短债债券A,XYDZZQA,6.4394,,0,2017-04-05,1.056,1.056,2018-03-30,1.124,1.124,2016-02-03,1,0.04%,1,0.04%,1,0.40%
59,001296,长城悦享增利债券A,CCYXZLZQA,6.4,,0,2017-04-26,1,1,2018-03-30,1.064,1.064,2017-04-26,1,0.08%,1,0.08%,1,0.80%
60,003922,长盛盛康纯债债券A,CSSKCZZQA,6.3900,,0,2017-04-05,1.0047,1.0047,2018-03-30,1.0689,1.0689,2017-02-13,1,0.08%,1,0.08%,1,0.80%
61,002932,圆信永丰强化收益A,YXYFQHSYA,6.2575,,0,2017-04-05,0.9972,0.9972,2018-03-30,1.0596,1.0596,2016-07-27,1,0.06%,1,0.06%,1,0.60%
62,002769,兴业短债债券C,XYDZZQC,6.2318,,0,2017-04-05,1.027,1.027,2018-03-30,1.091,1.091,2016-05-16,1,0.00%,,0.00%,0,0.00%
63,001367,德邦新添利债券A,DBXTLZQA,6.2037,0.05,1,2017-04-05,1.0139,1.1329,2018-03-30,1.0265,1.1955,2015-06-19,1,0.08%,1,0.08%,1,0.80%
64,004651,长信利丰债券E,CXLFZQE,6.1851,0.075,2,2017-05-19,1.3580,1.3580,2018-03-30,1.365,1.44,2017-05-19,1,0.00%,,,,
65,000045,工银产业债债券A,GYCYZZQA,6.1225,,0,2017-04-05,1.225,1.376,2018-03-30,1.3,1.451,2013-03-29,1,0.08%,1,0.08%,1,0.80%
66,000129,大成景安短融债券B,DCJADRZQB,6.0678,,0,2017-04-05,1.2245,1.2245,2018-03-30,1.2988,1.2988,2013-05-24,1,0.00%,,0.00%,0,0.00%
67,002441,德邦新添利债券C,DBXTLZQC,6.0644,0.1,1,2017-04-05,1.1369,1.5169,2018-03-30,1.1053,1.5853,2016-02-17,1,0.00%,,,,
68,121012,国投瑞银优化增强债券A/B,GTRYYHZQZQAB,6.0465,,0,2017-04-05,1.29,1.624,2018-03-30,1.368,1.702,2010-09-08,1,0.08%,1,0.08%,1,0.80%
69,002086,大成景安短融债券E,DCJADRZQE,5.9687,,0,2017-04-05,1.213,1.213,2018-03-30,1.2854,1.2854,2016-01-12,1,0.00%,,,,
70,000148,易方达高等级信用债债券C,YFDGDJXYZZQC,5.9460,,0,2017-04-05,1.11,1.18,2018-03-30,1.176,1.246,2013-08-23,1,0.00%,,0.00%,0,0.00%
71,550018,信诚优质纯债债券A,XCYZCZZQA,5.8616,0.088,1,2017-04-05,1.052,1.32,2018-03-30,1.024,1.38,2013-02-07,1,0.08%,1,0.08%,1,0.80%
72,320021,诺安双利债券发起,NASLZQFQ,5.8446,,0,2017-04-05,1.403,1.403,2018-03-30,1.485,1.485,2012-11-29,1,0.08%,1,0.08%,1,0.80%
73,128112,国投瑞银优化增强债券C,GTRYYHZQZQC,5.8366,,0,2017-04-05,1.285,1.591,2018-03-30,1.36,1.666,2010-09-08,1,0.00%,,0.00%,0,0.00%
74,002933,圆信永丰强化收益C,YXYFQHSYC,5.8226,,0,2017-04-05,0.9944,0.9944,2018-03-30,1.0523,1.0523,2016-07-27,1,0.00%,,,,
75,002659,兴业中债1-3年政金债A,XYZZ13NZJZA,5.7985,,0,2017-04-05,1.052,1.052,2018-03-30,1.113,1.113,2016-06-30,1,0.05%,1,0.05%,1,0.50%
76,003135,金元顺安沣楹债券,JYSAFYZQ,5.7729,,0,2017-04-05,0.9839,0.9839,2018-03-30,1.0407,1.0407,2016-09-22,1,0.06%,1,0.06%,1,0.60%
77,000128,大成景安短融债券A,DCJADRZQA,5.7516,,0,2017-04-05,1.2101,1.2101,2018-03-30,1.2797,1.2797,2013-05-24,1,0.00%,,0.00%,0,0.00%
78,004451,汇添富双鑫添利债A,HTFSXTLZA,5.75,,0,2017-04-20,1,1,2018-03-30,1.0575,1.0575,2017-04-20,1,0.08%,1,0.08%,1,0.80%
79,004155,中信保诚至泰中短债债券A,ZXBCZTZDZZQA,5.73,,0,2017-06-06,1,1,2018-03-30,1.0573,1.0573,2017-06-06,1,0.08%,1,0.08%,1,0.80%
80,675123,西部汇逸债券C,XBHYZQC,5.7146,,0,2017-04-05,0.9957,0.9957,2018-03-30,1.0526,1.0526,2017-02-04,1,0.00%,,,,
81,000046,工银产业债债券B,GYCYZZQB,5.6978,,0,2017-04-05,1.211,1.351,2018-03-30,1.28,1.42,2013-03-29,1,0.00%,,0.00%,0,0.00%
82,519669,银河领先债券,YHLXZQ,5.6837,,0,2017-04-05,1.214,1.355,2018-03-30,1.283,1.424,2012-11-29,1,0.08%,1,0.08%,1,0.80%
83,003403,华商瑞丰短债A,HSRFDZA,5.6617,,0,2017-04-05,0.9997,0.9997,2018-03-30,1.0563,1.0563,2017-03-01,1,0.03%,1,0.03%,1,0.30%
84,004548,中银中高等级C,ZYZGDJC,5.6431,0.054,4,2017-04-12,1.0310,1.0310,2018-03-30,1.034,1.088,2017-04-12,1,0.00%,,,,
85,003505,景顺长城景颐丰利债券C,JSCCJYFLZQC,5.6272,,0,2017-04-05,1.0076,1.0076,2018-03-30,1.0643,1.0643,2017-01-18,1,0.00%,,,,
86,050023,博时天颐债券A,BSTYZQA,5.5895,,0,2017-04-05,1.145,1.398,2018-03-30,1.209,1.462,2012-02-29,1,0.08%,1,0.08%,1,0.80%
87,002742,泓德裕祥债券A,HDYXZQA,5.5611,,0,2017-04-05,1.007,1.007,2018-03-30,1.063,1.063,2017-01-13,1,0.08%,1,0.08%,1,0.80%
88,163007,长信利众债券(LOF)A,CXLZZQLOFA,5.4766,,0,2017-04-05,0.7742,1.0342,2018-03-30,0.8166,1.0766,2016-06-24,1,0.08%,1,0.08%,1,0.80%
89,000189,易方达丰华债券A,YFDFHZQA,5.4581,0.06,1,2017-04-05,1.026,1.026,2018-03-30,1.022,1.082,2016-01-13,1,0.08%,1,0.08%,1,0.80%
90,206018,鹏华产业债债券,PHCYZZQ,5.4576,0.0274,3,2017-04-05,1.061,1.28,2018-03-30,1.091,1.337,2013-02-06,1,0.08%,1,0.08%,1,0.80%
91,470010,汇添富多元收益债券A,HTFDYSYZQA,5.4442,0.016,2,2017-04-05,1.145,1.508,2018-03-30,1.191,1.57,2012-09-18,1,0.08%,1,0.08%,1,0.80%
92,470018,汇添富双利债券A,HTFSLZQA,5.4110,,0,2017-04-05,1.46,1.46,2018-03-30,1.539,1.539,2011-01-26,1,0.08%,1,0.08%,1,0.80%
93,003812,中金金利C,ZJJLC,5.4054,,0,2017-04-05,1.0101,1.0101,2018-03-30,1.0647,1.0647,2016-12-13,1,0.00%,,,,
94,002901,财通资管积极收益债券A,CTZGJJSYZQA,5.4029,0.04,1,2017-04-05,1.026,1.026,2018-03-30,1.04,1.08,2016-07-19,1,0.08%,1,0.08%,1,0.80%
95,002138,泓德裕泰债券A,HDYTZQA,5.3926,,0,2017-04-05,1.057,1.057,2018-03-30,1.114,1.114,2015-12-17,4,0.08%,1,0.08%,1,0.80%
96,620003,金元顺安丰利债券,JYSAFLZQ,5.3692,,0,2017-04-05,1.043,1.262,2018-03-30,1.099,1.318,2009-03-23,1,0.06%,1,0.06%,1,0.60%
97,004452,汇添富双鑫添利债C,HTFSXTLZC,5.35,,0,2017-04-20,1,1,2018-03-30,1.0535,1.0535,2017-04-20,1,0.00%,,,,
98,002738,泓德裕康债券A,HDYKZQA,5.3481,,0,2017-04-05,0.991,0.991,2018-03-30,1.044,1.044,2016-07-15,1,0.08%,1,0.08%,1,0.80%
99,002986,泰康丰盈债券,TKFYZQ,5.3393,,0,2017-04-05,1.002,1.002,2018-03-30,1.0555,1.0555,2016-08-24,1,0.08%,1,0.08%,1,0.80%
100,003504,景顺长城景颐丰利债券A,JSCCJYFLZQA,5.2652,,0,2017-04-05,1.0085,1.0085,2018-03-30,1.0616,1.0616,2017-01-18,1,0.08%,1,0.08%,1,0.80%
101,000406,汇添富双利增强债券A,HTFSLZQZQA,5.2580,0.26,1,2017-04-05,1.279,1.279,2018-03-30,1.077,1.337,2013-12-03,1,0.10%,1,0.10%,1,1.00%
102,550019,信诚优质纯债债券B,XCYZCZZQB,5.2442,0.054,1,2017-04-05,1.029,1.294,2018-03-30,1.028,1.347,2013-02-07,1,0.00%,,0.00%,0,0.00%
103,000744,北信瑞丰稳定收益A,BXRFWDSYA,5.2385,,0,2017-04-05,1.069,1.239,2018-03-30,1.125,1.295,2014-08-27,1,0.08%,1,0.08%,1,0.80%
104,460008,华泰柏瑞稳健收益债券A,HTBRWJSYZQA,5.2257,,0,2017-04-05,1.263,1.263,2018-03-30,1.329,1.329,2012-12-04,1,0.08%,1,0.08%,1,0.80%
105,100035,富国优化增强债券A/B,FGYHZQZQAB,5.2146,,0,2017-04-05,1.515,1.58,2018-03-30,1.594,1.659,2009-06-10,1,0.08%,1,0.08%,1,0.80%
106,001945,东方红信用债债券A,DFHXYZZQA,5.2104,,0,2017-04-05,0.998,1.038,2018-03-30,1.05,1.09,2015-11-16,1,0.08%,1,0.08%,1,0.80%
107,519162,新华增怡债券A,XHZYZQA,5.1446,,0,2017-04-05,1.106,1.333,2018-03-30,1.1629,1.3899,2013-12-04,1,0.08%,1,0.08%,1,0.80%
108,000914,中加纯债债券,ZJCZZQ,5.1399,,0,2017-04-05,1.0117,1.2044,2018-03-30,1.0637,1.2663,2014-12-17,1,0.06%,1,0.06%,1,0.60%
109,040009,华安稳定收益债券A,HAWDSYZQA,5.1347,0.05,1,2017-04-05,1.0939,1.6041,2018-03-30,1.0988,1.659,2008-04-30,1,0.08%,1,0.08%,1,0.80%
110,003612,南方卓元债券A,NFZYZQA,5.1027,,0,2017-04-05,1.0034,1.0034,2018-03-30,1.0546,1.0546,2016-11-11,1,0.08%,1,0.08%,1,0.80%
111,050123,博时天颐债券C,BSTYZQC,5.0893,,0,2017-04-05,1.12,1.363,2018-03-30,1.177,1.42,2012-02-29,1,0.00%,,0.00%,0,0.00%
112,470011,汇添富多元收益债券C,HTFDYSYZQC,5.0802,,0,2017-04-05,1.122,1.482,2018-03-30,1.179,1.539,2012-09-18,1,0.00%,,0.00%,0,0.00%
113,000286,银华信用季季红债券A,YHXYJJHZQA,5.0776,0.045,4,2017-04-05,1.031,1.238,2018-03-30,1.037,1.289,2013-09-18,1,0.07%,1,0.07%,1,0.70%
114,002139,泓德裕泰债券C,HDYTZQC,5.0766,,0,2017-04-05,1.044,1.044,2018-03-30,1.097,1.097,2015-12-17,4,0.00%,,,,
115,002743,泓德裕祥债券C,HDYXZQC,5.0645,,0,2017-04-05,1.007,1.007,2018-03-30,1.058,1.058,2017-01-13,1,0.00%,,,,
116,000692,汇添富双利债券C,HTFSLZQC,5.0604,,0,2017-04-05,1.324,1.324,2018-03-30,1.391,1.391,2014-06-18,1,0.00%,,,,
117,003923,长盛盛康纯债债券C,CSSKCZZQC,5.0468,,0,2017-04-05,1.0046,1.0046,2018-03-30,1.0553,1.0553,2017-02-13,1,0.00%,,,,
118,003417,中加丰泽纯债债券,ZJFZCZZQ,5.0222,0.043,1,2017-04-05,1.011,1.011,2018-03-30,1.018,1.061,2016-12-16,1,0.06%,1,0.06%,1,0.60%
119,380009,中银添利债券发起A,ZYTLZQFQA,5.0141,,0,2017-04-05,1.416,1.416,2018-03-30,1.487,1.487,2013-02-04,1,0.08%,1,0.08%,1,0.80%
120,004388,鹏华丰享债券,PHFXZQ,4.9767,0.026,1,2017-04-05,1.0025,1.0025,2018-03-30,1.0259,1.0519,2017-03-09,1,0.08%,1,0.08%,1,0.80%
121,003384,金鹰添盈纯债债券A,JYTYCZZQA,4.9667,0.0542,5,2017-04-05,1.0097,1.0097,2018-03-30,1.0044,1.0586,2017-01-11,1,0.08%,1,0.08%,1,0.80%
122,002739,泓德裕康债券C,HDYKZQC,4.9545,,0,2017-04-05,0.989,0.989,2018-03-30,1.038,1.038,2016-07-15,1,0.00%,,,,
123,000407,汇添富双利增强债券C,HTFSLZQZQC,4.9443,0.26,1,2017-04-05,1.288,1.288,2018-03-30,1.083,1.343,2013-12-03,1,0.00%,,,,
124,000810,富国收益增强债券A,FGSYZQZQA,4.9404,0.02,1,2017-04-05,1.175,1.235,2018-03-30,1.213,1.293,2014-10-28,1,0.08%,1,0.08%,1,0.80%
125,003014,中融恒泰纯债C,ZRHTCZC,4.9024,0.025,3,2017-04-05,1.0032,1.0092,2018-03-30,1.027,1.058,2016-12-27,1,0.00%,,,,
126,002342,融通增益债券A/B,RTZYZQAB,4.8951,,0,2017-04-05,1.001,1.001,2018-03-30,1.05,1.05,2016-05-11,,0.80%,,,,
127,004108,信诚稳泰A,XCWTA,4.8849,0.0285,4,2017-04-05,1.0057,1.0057,2018-03-30,1.0257,1.0542,2017-02-16,1,0.08%,1,0.08%,1,0.80%
128,000745,北信瑞丰稳定收益C,BXRFWDSYC,4.8780,,0,2017-04-05,1.066,1.234,2018-03-30,1.118,1.286,2014-08-27,1,0.00%,,,,
129,167501,安信宝利债券(LOF),AXBLZQLOF,4.8713,,0,2017-04-05,1.088,1.289,2018-03-30,1.141,1.342,2013-07-24,1,0.08%,1,0.08%,1,0.80%
130,000186,华泰柏瑞季季红债券A,HTBRJJHZQA,4.8416,0.025,2,2017-04-05,1.002,1.204,2018-03-30,1.025,1.252,2013-11-13,1,0.08%,1,0.08%,1,0.80%
131,000187,华泰柏瑞丰盛纯债债券A,HTBRFSCZZQA,4.8398,,0,2017-04-05,1.0641,1.2024,2018-03-30,1.1156,1.2539,2013-09-02,1,0.08%,1,0.08%,1,0.80%
132,004066,嘉实稳熙纯债债券,JSWXCZZQ,4.8363,0.0320,3,2017-04-05,1.0021,1.0021,2018-03-30,1.018,1.05,2017-03-16,,0.80%,,,,
133,519163,新华增怡债券C,XHZYZQC,4.8336,,0,2017-04-05,1.142,1.375,2018-03-30,1.1972,1.4302,2013-12-04,4,0.00%,,0.00%,0,0.00%
134,004109,信诚稳泰C,XCWTC,4.8306,0.0275,4,2017-04-05,1.0056,1.0056,2018-03-30,1.0261,1.0536,2017-02-16,1,0.00%,,,,
135,002474,中邮睿信增强债,ZYRXZQZ,4.8290,,0,2017-04-05,0.994,0.994,2018-03-30,1.042,1.042,2016-08-25,1,0.08%,1,0.08%,1,0.80%
136,002902,财通资管积极收益债券C,CTZGJJSYZQC,4.8012,0.035,1,2017-04-05,1.023,1.023,2018-03-30,1.036,1.071,2016-07-19,1,0.00%,,,,
137,000236,工银月月薪定期支付债券A,GYYYXDQZFZQA,4.7751,,0,2017-04-05,1.445,1.445,2018-03-30,1.514,1.514,2013-08-14,3,0.08%,1,0.08%,1,0.80%
138,100037,富国优化增强债券C,FGYHZQZQC,4.7716,,0,2017-04-05,1.467,1.532,2018-03-30,1.537,1.602,2009-06-10,1,0.00%,,0.00%,0,0.00%
139,002361,国富恒瑞债券A,GFHRZQA,4.7534,0.036,1,2017-04-05,1.082,1.082,2018-03-30,1.097,1.133,2016-02-04,1,0.08%,1,0.08%,1,0.80%
140,001946,东方红信用债债券C,DFHXYZZQC,4.7379,,0,2017-04-05,0.992,1.032,2018-03-30,1.039,1.079,2015-11-16,1,0.00%,,,,
141,460108,华泰柏瑞稳健收益债券C,HTBRWJSYZQC,4.7352,,0,2017-04-05,1.246,1.246,2018-03-30,1.305,1.305,2012-12-04,1,0.00%,,0.00%,0,0.00%
142,163816,中银转债增强债券A,ZYZZZQZQA,4.7301,,0,2017-04-05,1.797,1.797,2018-03-30,1.882,1.882,2011-06-29,1,0.08%,1,0.08%,1,0.80%
143,040010,华安稳定收益债券B,HAWDSYZQB,4.7197,0.036,1,2017-04-05,1.0861,1.5631,2018-03-30,1.1005,1.6135,2008-04-30,1,0.00%,,0.00%,0,0.00%
144,003613,南方卓元债券C,NFZYZQC,4.7011,,0,2017-04-05,1.0019,1.0019,2018-03-30,1.049,1.049,2016-11-11,1,0.00%,,,,
145,000149,华安双债添利债券A,HASZTLZQA,4.6875,,0,2017-04-05,1.088,1.408,2018-03-30,1.139,1.459,2013-06-14,1,0.08%,1,0.08%,1,0.80%
146,002881,中加丰润纯债债券A,ZJFRCZZQA,4.6716,,0,2017-04-05,1.7767,1.7767,2018-03-30,1.8597,1.8597,2016-06-17,1,0.08%,1,0.08%,1,0.80%
147,110017,易方达增强回报债券A,YFDZQHBZQA,4.6688,0.08,1,2017-04-05,1.218,1.958,2018-03-30,1.195,2.015,2008-03-19,1,0.08%,1,0.08%,1,0.80%
148,161216,国投瑞银双债债券(LOF)A,GTRYSZZQLOFA,4.6602,,0,2017-04-05,1.03,1.529,2018-03-30,1.078,1.577,2011-03-29,1,0.08%,1,0.08%,1,0.80%
149,002421,新华增强债券A,XHZQZQA,4.6419,,0,2017-04-05,1.075,1.075,2018-03-30,1.1249,1.1249,2016-04-13,1,0.08%,1,0.08%,1,0.80%
150,002734,泓德裕荣纯债债券A,HDYRCZZQA,4.6373,0.20,2,2017-04-05,1.305,1.305,2018-03-30,1.16,1.36,2016-08-15,1,0.08%,1,0.08%,1,0.80%
